row_id,project_mode,app_type,monthly_users,expected_concurrent_users,requests_per_user_min,estimated_rps,peak_rps,budget_usd,storage_gb,performance_score,performance_available,cdn_present,database_intensity,api_intensity,realtime_required,realtime_connections,background_jobs,media_heavy,growth_rate,operational_skill,availability_level,high_availability,traffic_pattern,multi_region_required,autoscaling_required,managed_database_preferred,recommended_vcpu,recommended_ram_gb
WH-00616,LIVE_URL,BLOG,23449,5,3.13,0.26,0.47,18.58,75.4,49.3,1,1,LOW,LOW,0,0,0,0,STABLE,BEGINNER,99.9,0,EVENING,0,0,1,2,4
WH-00617,NEW_IDEA,MEDIA_STREAMING,11030,52,4.18,3.62,5.69,105.25,68.6,,0,0,MEDIUM,MEDIUM,0,0,0,0,MEDIUM,ADVANCED,99.9,0,BUSINESS_HOURS,0,0,0,1,4
WH-00618,LIVE_URL,NEWS,88392,117,3.59,7.0,16.66,17.23,115.8,67.9,1,0,MEDIUM,MEDIUM,0,0,0,1,SLOW,INTERMEDIATE,99.9,0,EVENT_DRIVEN,0,0,1,1,4
WH-00619,LIVE_URL,EDUCATION,34200,70,7.72,9.01,11.35,11.62,131.5,49.5,1,0,MEDIUM,MEDIUM,0,0,0,1,STABLE,BEGINNER,99.95,1,NORMAL,0,0,0,2,8
WH-00620,LIVE_URL,EDUCATION,66553,30,11.51,5.75,11.11,84.34,23.5,99.0,1,0,MEDIUM,MEDIUM,0,0,0,0,MEDIUM,BEGINNER,99.95,1,WEEKEND,0,0,0,2,4
WH-00621,PLANNED,CORPORATE,2301,5,1.97,0.16,0.26,13.29,66.2,,0,1,LOW,LOW,0,0,0,1,RAPID,BEGINNER,99.9,0,EVENING,0,0,1,2,4
WH-00622,LIVE_URL,SAAS,19254,400,6.99,46.6,116.5,32.02,178.9,70.8,1,1,HIGH,HIGH,1,327,1,0,SLOW,INTERMEDIATE,99.9,0,EVENT_DRIVEN,0,0,0,8,16
WH-00623,LIVE_URL,EDUCATION,391198,142,3.89,9.21,13.81,21.98,47.2,79.0,1,0,LOW,MEDIUM,0,0,0,0,SLOW,INTERMEDIATE,BASIC,0,EVENING,0,0,0,1,4
WH-00624,PLANNED,CORPORATE,35035,24,2.99,1.2,3.18,13.84,20.2,,0,0,LOW,LOW,0,0,0,0,MEDIUM,ADVANCED,99.9,0,EVENT_DRIVEN,0,0,0,1,4
WH-00625,NEW_IDEA,SAAS,9251,58,10.95,10.58,31.54,30.71,141.4,,0,0,HIGH,MEDIUM,0,0,1,0,STABLE,BEGINNER,99.9,0,EVENT_DRIVEN,0,1,0,2,8
WH-00626,PLANNED,SAAS,32037,784,19.39,253.36,319.24,344.42,995.8,,0,0,HIGH,HIGH,0,0,1,1,MEDIUM,ADVANCED,99.95,1,NORMAL,0,0,0,32,64
WH-00627,LIVE_URL,API_SERVICE,158621,4372,23.09,1682.49,2691.99,182.88,12.1,76.1,1,0,MEDIUM,VERY_HIGH,0,0,1,0,STABLE,INTERMEDIATE,99.9,0,WEEKEND,0,0,0,32,64
WH-00628,LIVE_URL,BLOG,44405,15,3.65,0.91,1.26,41.99,31.0,69.1,1,1,LOW,LOW,0,0,0,0,STABLE,BEGINNER,99.95,1,NORMAL,0,0,1,2,4
WH-00629,PLANNED,ECOMMERCE,48262,244,6.18,25.13,46.24,24.32,52.3,,0,1,HIGH,HIGH,0,0,0,0,RAPID,INTERMEDIATE,99.9,0,EVENING,0,0,1,2,8
WH-00630,LIVE_URL,INTERNAL_BUSINESS,334,9,4.1,0.61,2.11,18.85,22.1,84.7,1,1,LOW,LOW,0,0,1,0,MEDIUM,INTERMEDIATE,BASIC,0,EVENT_DRIVEN,0,0,1,2,4
WH-00631,PLANNED,CORPORATE,31711,97,5.78,9.34,12.8,13.9,11.7,,0,1,LOW,LOW,0,0,1,0,SLOW,ADVANCED,99.9,0,NORMAL,0,0,1,2,4
WH-00632,PLANNED,BLOG,4286,118,4.09,8.04,11.74,25.57,10.0,,0,1,LOW,LOW,0,0,1,0,MEDIUM,ADVANCED,99.95,1,NORMAL,0,0,0,2,4
WH-00633,NEW_IDEA,MEDIA_STREAMING,389138,4022,7.03,471.24,1427.87,203.44,362.4,,0,0,MEDIUM,HIGH,0,0,0,1,MEDIUM,ADVANCED,BASIC,0,EVENT_DRIVEN,0,1,0,32,64
WH-00634,LIVE_URL,BLOG,13176,39,4.53,2.94,8.95,19.12,12.6,65.2,1,0,LOW,LOW,0,0,1,0,SLOW,INTERMEDIATE,99.9,0,SEASONAL,0,0,0,2,4
WH-00635,PLANNED,NEWS,136509,1003,3.16,52.82,69.2,25.69,36.6,,0,0,MEDIUM,LOW,0,0,0,0,MEDIUM,BEGINNER,BASIC,0,WEEKEND,0,0,1,2,8
WH-00636,LIVE_URL,INTERNAL_BUSINESS,3920,2,8.65,0.29,0.54,18.16,32.3,55.7,1,1,MEDIUM,LOW,0,0,0,0,MEDIUM,BEGINNER,99.9,0,EVENING,0,0,1,2,4
WH-00637,LIVE_URL,BLOG,77058,9,3.75,0.56,0.8,13.62,10.0,57.9,1,0,LOW,LOW,0,0,1,0,MEDIUM,INTERMEDIATE,99.95,1,EVENING,0,0,0,2,4
WH-00638,PLANNED,EDUCATION,26347,18,10.76,3.23,4.2,11.32,61.0,,0,0,MEDIUM,MEDIUM,0,0,0,1,MEDIUM,BEGINNER,BASIC,0,NORMAL,0,0,1,1,4
WH-00639,NEW_IDEA,PORTFOLIO,586,7,1.48,0.17,0.64,30.44,26.8,,0,0,LOW,LOW,0,0,0,0,STABLE,BEGINNER,99.5,0,EVENT_DRIVEN,0,0,0,2,4
WH-00640,NEW_IDEA,SAAS,348506,4096,21.86,1492.31,2283.23,190.64,197.9,,0,1,HIGH,HIGH,0,0,0,0,MEDIUM,BEGINNER,99.9,0,NORMAL,0,1,0,32,64
WH-00641,PLANNED,SAAS,42872,330,13.16,72.38,209.9,76.03,83.4,,0,0,HIGH,HIGH,1,156,1,0,MEDIUM,BEGINNER,99.5,0,EVENT_DRIVEN,0,0,0,16,32
WH-00642,LIVE_URL,API_SERVICE,493919,1835,29.78,910.77,1311.51,151.76,185.1,78.3,1,1,MEDIUM,VERY_HIGH,0,0,0,1,SLOW,INTERMEDIATE,BASIC,0,BUSINESS_HOURS,0,0,0,32,64
WH-00643,LIVE_URL,ECOMMERCE,60450,279,17.53,81.51,118.2,32.65,237.1,92.7,1,0,VERY_HIGH,MEDIUM,0,0,1,0,MEDIUM,INTERMEDIATE,99.9,0,NORMAL,0,0,1,8,16
WH-00644,PLANNED,API_SERVICE,174117,1628,25.63,695.43,2573.08,588.62,69.3,,0,0,MEDIUM,VERY_HIGH,0,0,1,0,SLOW,INTERMEDIATE,99.95,1,EVENT_DRIVEN,0,1,0,32,64
WH-00645,LIVE_URL,SAAS,330714,398,20.59,136.58,289.55,80.53,23.5,73.3,1,1,MEDIUM,HIGH,0,0,1,0,MEDIUM,ADVANCED,BASIC,0,WEEKEND,0,0,0,16,32
WH-00646,PLANNED,BLOG,25522,22,2.8,1.03,1.21,10.94,10.0,,0,1,LOW,LOW,0,0,1,0,STABLE,INTERMEDIATE,99.9,0,NORMAL,0,0,0,1,4
WH-00647,PLANNED,BLOG,16968,7,3.36,0.39,0.74,16.97,105.3,,0,0,LOW,LOW,0,0,0,1,MEDIUM,ADVANCED,BASIC,0,WEEKEND,0,0,1,2,4
WH-00648,NEW_IDEA,SAAS,306974,653,19.81,215.6,814.96,168.02,59.2,,0,1,MEDIUM,HIGH,0,0,1,0,RAPID,ADVANCED,99.5,0,EVENT_DRIVEN,0,0,0,32,64
WH-00649,LIVE_URL,BLOG,28888,52,2.88,2.5,5.14,17.8,47.0,64.3,1,0,LOW,LOW,0,0,0,0,MEDIUM,INTERMEDIATE,99.9,0,SEASONAL,0,0,0,2,4
WH-00650,LIVE_URL,SAAS,1145330,7487,22.68,2830.09,4075.32,898.69,29.5,73.3,1,0,HIGH,HIGH,1,5366,0,0,MEDIUM,INTERMEDIATE,99.9,0,NORMAL,0,0,0,32,64
WH-00651,LIVE_URL,NEWS,248816,233,3.06,11.88,20.2,33.04,46.9,98.7,1,1,LOW,MEDIUM,0,0,0,1,RAPID,BEGINNER,99.5,0,WEEKEND,0,0,0,2,4
WH-00652,LIVE_URL,SAAS,376052,4226,22.31,1571.37,2168.49,175.4,155.9,72.1,1,1,HIGH,HIGH,0,0,0,0,SLOW,ADVANCED,99.95,1,NORMAL,1,0,0,32,64
WH-00653,LIVE_URL,CORPORATE,76651,12,4.21,0.84,1.2,9.67,33.3,66.3,1,1,LOW,MEDIUM,0,0,0,0,MEDIUM,BEGINNER,99.9,0,NORMAL,0,0,0,2,4
WH-00654,PLANNED,ECOMMERCE,72568,1162,14.26,276.17,577.19,187.47,58.4,,0,0,HIGH,VERY_HIGH,0,0,1,0,STABLE,ADVANCED,99.95,1,EVENING,0,1,1,32,64
WH-00655,PLANNED,SAAS,15779,229,13.04,49.77,118.45,8.0,78.2,,0,0,MEDIUM,VERY_HIGH,0,0,1,0,RAPID,ADVANCED,99.9,0,SEASONAL,0,0,0,8,16
WH-00656,LIVE_URL,BLOG,8651,56,3.42,3.19,4.21,8.0,41.8,78.1,1,0,LOW,MEDIUM,0,0,0,1,STABLE,ADVANCED,99.5,0,NORMAL,0,0,0,2,4
WH-00657,LIVE_URL,BLOG,6597,13,2.69,0.58,1.17,11.06,43.8,99.0,1,1,LOW,LOW,0,0,1,0,MEDIUM,INTERMEDIATE,99.95,1,BUSINESS_HOURS,0,0,0,2,4
WH-00658,LIVE_URL,NEWS,258230,140,6.91,16.12,47.56,8.0,106.6,87.0,1,0,MEDIUM,HIGH,0,0,0,0,MEDIUM,BEGINNER,99.9,0,SEASONAL,0,0,0,2,4
WH-00659,PLANNED,CORPORATE,4708,7,4.19,0.49,1.12,24.67,10.0,,0,0,LOW,LOW,0,0,0,0,RAPID,ADVANCED,99.9,0,SEASONAL,0,0,0,2,4
WH-00660,PLANNED,PORTFOLIO,15466,6,2.28,0.23,0.29,8.52,10.9,,0,0,LOW,LOW,0,0,0,0,MEDIUM,INTERMEDIATE,99.95,1,NORMAL,0,0,0,2,4
WH-00661,LIVE_URL,MEDIA_STREAMING,30390,736,4.2,51.52,78.31,71.47,311.6,86.8,1,0,LOW,MEDIUM,0,0,0,1,SLOW,ADVANCED,99.95,1,EVENING,0,0,1,4,8
WH-00662,PLANNED,MARKETPLACE,552503,2331,12.83,498.45,1340.82,356.09,26.0,,0,0,MEDIUM,HIGH,0,0,0,0,MEDIUM,ADVANCED,99.99,1,EVENT_DRIVEN,0,0,0,32,64
WH-00663,LIVE_URL,MARKETPLACE,375982,731,14.35,174.83,426.59,91.73,120.2,59.3,1,1,HIGH,MEDIUM,0,0,1,0,RAPID,INTERMEDIATE,99.9,0,EVENT_DRIVEN,0,0,1,32,64
WH-00664,PLANNED,MARKETPLACE,177876,693,9.59,110.76,173.9,322.8,995.0,,0,1,HIGH,HIGH,0,0,0,1,RAPID,ADVANCED,BASIC,0,BUSINESS_HOURS,0,0,1,16,32
WH-00665,NEW_IDEA,EDUCATION,5689,118,5.02,9.87,32.48,27.53,83.9,,0,1,MEDIUM,MEDIUM,0,0,0,0,SLOW,BEGINNER,99.9,0,SEASONAL,0,0,0,1,4
WH-00666,LIVE_URL,SAAS,7623,151,13.2,33.22,43.52,34.03,120.2,82.8,1,0,HIGH,VERY_HIGH,1,94,0,0,SLOW,ADVANCED,99.95,1,BUSINESS_HOURS,0,0,1,4,8
WH-00667,LIVE_URL,SAAS,595514,4374,10.47,763.26,2457.71,280.51,182.7,61.2,1,0,HIGH,HIGH,1,1607,1,0,MEDIUM,INTERMEDIATE,99.99,1,SEASONAL,0,1,1,32,64
WH-00668,NEW_IDEA,MARKETPLACE,164203,123,7.79,15.97,21.56,91.2,166.5,,0,0,VERY_HIGH,HIGH,1,52,0,0,MEDIUM,INTERMEDIATE,99.9,0,WEEKEND,0,0,1,2,16
WH-00669,PLANNED,SAAS,344343,260,12.08,52.35,69.1,16.36,15.1,,0,0,MEDIUM,MEDIUM,0,0,1,0,STABLE,ADVANCED,99.9,0,BUSINESS_HOURS,0,0,1,4,8
WH-00670,PLANNED,ECOMMERCE,233537,116,16.55,32.0,57.59,25.09,56.3,,0,1,MEDIUM,HIGH,0,0,0,0,SLOW,BEGINNER,99.9,0,WEEKEND,0,1,0,4,8
WH-00671,LIVE_URL,BLOG,30145,106,3.27,5.78,7.8,24.13,10.7,96.8,1,0,LOW,LOW,0,0,1,0,RAPID,INTERMEDIATE,99.5,0,NORMAL,0,0,1,2,4
WH-00672,PLANNED,MARKETPLACE,591888,4821,16.78,1348.27,2507.79,1226.16,397.3,,0,0,HIGH,HIGH,0,0,0,1,SLOW,BEGINNER,BASIC,0,EVENING,1,0,1,32,64
WH-00673,PLANNED,BLOG,30589,69,2.47,2.84,4.01,11.62,24.5,,0,0,LOW,LOW,0,0,0,0,RAPID,ADVANCED,99.5,0,NORMAL,0,0,0,2,4
WH-00674,LIVE_URL,API_SERVICE,445111,4932,15.72,1292.18,2183.79,398.98,13.4,72.1,1,0,MEDIUM,HIGH,0,0,0,0,RAPID,ADVANCED,99.9,0,WEEKEND,1,1,0,32,64
WH-00675,PLANNED,NEWS,735315,7640,7.43,946.09,3661.36,848.44,171.3,,0,1,LOW,MEDIUM,0,0,0,1,MEDIUM,BEGINNER,BASIC,0,EVENT_DRIVEN,0,0,1,32,32
WH-00676,PLANNED,SAAS,25070,29,9.89,4.78,7.12,71.07,16.4,,0,0,MEDIUM,HIGH,1,16,1,0,RAPID,BEGINNER,99.99,1,NORMAL,0,0,1,2,8
WH-00677,LIVE_URL,API_SERVICE,342905,2618,19.14,835.14,1319.52,160.3,29.2,50.9,1,1,MEDIUM,VERY_HIGH,0,0,1,0,RAPID,INTERMEDIATE,99.95,1,BUSINESS_HOURS,0,0,0,32,64
WH-00678,LIVE_URL,CORPORATE,18811,25,2.04,0.85,2.65,38.54,33.1,50.7,1,0,LOW,LOW,0,0,1,0,MEDIUM,BEGINNER,99.9,0,EVENT_DRIVEN,0,0,0,2,4
WH-00679,LIVE_URL,MEDIA_STREAMING,1139130,4182,7.76,540.87,2217.58,145.24,490.6,82.6,1,1,MEDIUM,HIGH,0,0,0,1,SLOW,INTERMEDIATE,99.9,0,EVENT_DRIVEN,0,0,0,32,64
WH-00680,PLANNED,SAAS,110052,2020,20.92,704.31,1331.14,257.02,221.0,,0,1,HIGH,MEDIUM,0,0,1,0,RAPID,ADVANCED,99.9,0,SEASONAL,0,0,0,32,64
WH-00681,PLANNED,NEWS,392046,985,6.01,98.66,132.21,70.25,57.1,,0,0,HIGH,MEDIUM,0,0,0,0,STABLE,INTERMEDIATE,99.99,1,WEEKEND,0,0,0,8,16
WH-00682,LIVE_URL,API_SERVICE,27488,620,8.4,86.8,119.78,24.37,135.3,75.3,1,0,MEDIUM,VERY_HIGH,0,0,1,1,SLOW,BEGINNER,99.9,0,NORMAL,0,0,1,8,16
WH-00683,PLANNED,CORPORATE,4785,82,6.0,8.2,10.82,26.31,65.7,,0,0,LOW,LOW,0,0,0,0,STABLE,INTERMEDIATE,99.9,0,NORMAL,0,0,0,2,4
WH-00684,PLANNED,MARKETPLACE,172741,1471,9.91,242.96,481.06,66.98,228.7,,0,0,VERY_HIGH,HIGH,0,0,1,0,MEDIUM,BEGINNER,99.99,1,EVENING,0,1,0,32,64
WH-00685,PLANNED,BLOG,2279,22,4.49,1.65,2.44,15.65,28.5,,0,0,LOW,MEDIUM,0,0,0,0,STABLE,INTERMEDIATE,99.95,1,BUSINESS_HOURS,0,0,1,2,4
WH-00686,NEW_IDEA,CORPORATE,110274,172,2.27,6.51,14.84,8.0,46.2,,0,1,LOW,LOW,0,0,0,0,MEDIUM,INTERMEDIATE,99.5,0,SEASONAL,0,0,0,1,4
WH-00687,LIVE_URL,API_SERVICE,6188,52,33.8,29.29,41.89,27.46,24.7,73.5,1,0,MEDIUM,VERY_HIGH,0,0,0,0,SLOW,ADVANCED,99.95,1,EVENING,0,0,0,4,8
WH-00688,LIVE_URL,ECOMMERCE,56574,380,10.11,64.03,100.53,35.95,297.3,31.7,1,0,HIGH,MEDIUM,0,0,0,1,RAPID,INTERMEDIATE,99.5,0,EVENING,0,0,0,4,8
WH-00689,PLANNED,INTERNAL_BUSINESS,5551,4,8.46,0.56,0.85,19.1,24.8,,0,0,MEDIUM,MEDIUM,0,0,0,0,STABLE,BEGINNER,99.95,1,NORMAL,0,0,1,2,8
WH-00690,PLANNED,SAAS,1303563,3821,11.76,748.92,1370.52,206.84,71.1,,0,0,HIGH,HIGH,1,3107,1,0,MEDIUM,ADVANCED,99.9,0,BUSINESS_HOURS,0,0,0,32,64
WH-00691,LIVE_URL,SAAS,395124,1007,18.8,315.53,659.45,124.13,206.4,61.0,1,1,HIGH,HIGH,0,0,1,0,RAPID,ADVANCED,99.9,0,WEEKEND,0,1,1,32,64
WH-00692,NEW_IDEA,SAAS,13100,29,8.08,3.91,5.12,19.93,29.0,,0,1,MEDIUM,HIGH,1,23,0,0,RAPID,BEGINNER,99.9,0,NORMAL,0,0,1,2,4
WH-00693,NEW_IDEA,BLOG,45628,25,1.55,0.65,1.23,32.66,65.6,,0,0,LOW,LOW,0,0,0,0,RAPID,INTERMEDIATE,99.9,0,BUSINESS_HOURS,0,0,0,1,4
WH-00694,LIVE_URL,MARKETPLACE,58349,709,9.93,117.34,396.61,199.61,562.0,41.6,1,1,HIGH,HIGH,0,0,0,1,MEDIUM,ADVANCED,99.95,1,EVENT_DRIVEN,1,0,0,32,64
WH-00695,NEW_IDEA,SAAS,276884,68,5.63,6.38,18.38,32.2,81.6,,0,0,HIGH,HIGH,0,0,1,0,SLOW,BEGINNER,99.99,1,EVENT_DRIVEN,0,0,1,2,8
WH-00696,NEW_IDEA,MEDIA_STREAMING,215224,231,3.09,11.9,24.15,87.54,240.0,,0,0,MEDIUM,HIGH,0,0,0,1,RAPID,INTERMEDIATE,99.99,1,WEEKEND,1,0,0,2,8
WH-00697,LIVE_URL,NEWS,30277,59,7.07,6.95,8.55,17.14,25.9,78.1,1,0,LOW,MEDIUM,0,0,0,0,MEDIUM,BEGINNER,99.5,0,NORMAL,0,0,0,2,4
WH-00698,NEW_IDEA,SAAS,229794,2904,19.72,954.45,3674.62,257.12,33.0,,0,1,HIGH,HIGH,0,0,1,0,SLOW,INTERMEDIATE,99.95,1,EVENT_DRIVEN,1,1,0,32,64
WH-00699,LIVE_URL,COMMUNITY,5613,150,5.89,14.72,35.49,8.64,85.4,97.8,1,0,MEDIUM,MEDIUM,0,0,0,0,STABLE,ADVANCED,BASIC,0,SEASONAL,1,0,0,2,8
WH-00700,PLANNED,COMMUNITY,448356,29,7.82,3.78,5.33,13.82,91.6,,0,0,MEDIUM,MEDIUM,1,24,0,0,SLOW,BEGINNER,99.9,0,NORMAL,0,0,0,1,4
WH-00701,LIVE_URL,EDUCATION,15270,214,4.02,14.34,25.81,42.86,251.7,65.1,1,0,MEDIUM,MEDIUM,0,0,0,1,MEDIUM,ADVANCED,99.9,0,BUSINESS_HOURS,0,0,0,1,8
WH-00702,NEW_IDEA,ECOMMERCE,53989,601,14.61,146.34,197.56,49.46,24.9,,0,1,HIGH,VERY_HIGH,0,0,1,0,MEDIUM,BEGINNER,99.9,0,NORMAL,0,0,0,16,32
WH-00703,PLANNED,MARKETPLACE,22193,185,19.74,60.86,85.21,15.81,52.8,,0,1,HIGH,HIGH,0,0,1,0,STABLE,BEGINNER,99.9,0,NORMAL,0,1,0,8,16
WH-00704,NEW_IDEA,MEDIA_STREAMING,663502,1047,2.88,50.26,100.51,16.68,257.4,,0,0,MEDIUM,HIGH,0,0,0,1,STABLE,ADVANCED,BASIC,0,SEASONAL,0,0,1,4,8
WH-00705,LIVE_URL,EDUCATION,51945,29,3.96,1.91,3.89,35.75,86.1,99.0,1,0,MEDIUM,LOW,0,0,1,0,STABLE,INTERMEDIATE,99.95,1,SEASONAL,0,0,0,2,8
WH-00706,PLANNED,CORPORATE,6568,81,2.24,3.02,4.29,46.21,22.0,,0,0,LOW,LOW,0,0,0,0,MEDIUM,ADVANCED,BASIC,0,NORMAL,0,0,1,2,4
WH-00707,LIVE_URL,CORPORATE,48646,25,2.54,1.06,1.39,25.77,53.1,83.8,1,0,LOW,LOW,0,0,0,0,RAPID,BEGINNER,99.5,0,BUSINESS_HOURS,0,0,0,1,4
WH-00708,PLANNED,SAAS,783310,4517,22.02,1657.74,1906.4,129.16,41.0,,0,1,HIGH,HIGH,0,0,1,0,MEDIUM,INTERMEDIATE,99.9,0,NORMAL,0,1,1,32,64
WH-00709,LIVE_URL,INTERNAL_BUSINESS,134,3,4.81,0.24,0.3,12.05,14.2,80.6,1,0,LOW,HIGH,0,0,0,0,MEDIUM,ADVANCED,99.9,0,NORMAL,0,0,0,2,4
WH-00710,PLANNED,ECOMMERCE,186698,112,13.04,24.34,45.76,40.0,502.8,,0,0,HIGH,MEDIUM,0,0,0,1,SLOW,BEGINNER,99.99,1,BUSINESS_HOURS,0,0,1,4,8
WH-00711,LIVE_URL,ECOMMERCE,87668,911,16.87,256.14,448.25,94.42,122.9,59.3,1,1,HIGH,HIGH,1,213,1,1,MEDIUM,INTERMEDIATE,99.9,0,SEASONAL,0,0,0,32,64
WH-00712,PLANNED,ECOMMERCE,168677,336,15.25,85.4,119.56,68.1,63.5,,0,1,HIGH,HIGH,0,0,0,0,RAPID,BEGINNER,99.9,0,WEEKEND,0,1,1,8,16
WH-00713,LIVE_URL,EDUCATION,165368,238,10.02,39.75,122.42,154.36,64.5,83.6,1,0,MEDIUM,MEDIUM,0,0,0,0,MEDIUM,INTERMEDIATE,99.9,0,EVENT_DRIVEN,0,0,1,4,8
WH-00714,PLANNED,NEWS,153486,223,2.86,10.63,16.26,19.61,76.7,,0,1,HIGH,MEDIUM,0,0,0,0,MEDIUM,BEGINNER,99.9,0,NORMAL,0,0,1,2,8
WH-00715,LIVE_URL,API_SERVICE,309597,5366,27.43,2453.16,3925.05,1173.64,106.2,64.8,1,0,MEDIUM,VERY_HIGH,0,0,0,0,STABLE,BEGINNER,99.95,1,EVENING,1,1,0,32,64
WH-00716,LIVE_URL,SAAS,863661,2082,10.56,366.43,608.28,120.0,57.5,76.5,1,0,VERY_HIGH,HIGH,1,1580,0,0,RAPID,ADVANCED,99.5,0,WEEKEND,0,1,1,32,64
WH-00717,LIVE_URL,MARKETPLACE,212334,3078,19.51,1000.86,1351.17,118.66,122.6,55.2,1,1,HIGH,VERY_HIGH,0,0,0,1,STABLE,BEGINNER,99.9,0,BUSINESS_HOURS,0,1,0,32,64
WH-00718,PLANNED,MARKETPLACE,351317,44,8.32,6.1,7.32,32.72,226.4,,0,0,HIGH,HIGH,1,10,1,1,MEDIUM,INTERMEDIATE,99.9,0,NORMAL,0,0,0,1,8
WH-00719,NEW_IDEA,ECOMMERCE,87102,91,12.19,18.49,27.92,72.55,133.4,,0,0,HIGH,HIGH,0,0,1,0,MEDIUM,INTERMEDIATE,BASIC,0,BUSINESS_HOURS,0,0,0,2,8
WH-00720,LIVE_URL,SAAS,470575,3193,13.35,710.44,1406.68,352.09,136.9,60.5,1,0,HIGH,HIGH,0,0,1,0,MEDIUM,ADVANCED,99.9,0,BUSINESS_HOURS,0,1,1,32,64
WH-00721,NEW_IDEA,INTERNAL_BUSINESS,114,2,7.5,0.25,0.81,11.52,50.5,,0,0,MEDIUM,LOW,0,0,0,0,MEDIUM,BEGINNER,99.9,0,EVENT_DRIVEN,0,0,0,1,4
WH-00722,LIVE_URL,ECOMMERCE,601218,115,8.49,16.27,27.66,19.75,48.3,71.4,1,0,MEDIUM,HIGH,1,58,1,0,STABLE,INTERMEDIATE,99.9,0,BUSINESS_HOURS,0,0,0,2,8
WH-00723,LIVE_URL,NEWS,312593,5985,8.83,880.79,2836.15,217.34,15.3,92.5,1,0,MEDIUM,LOW,0,0,0,0,SLOW,INTERMEDIATE,99.9,0,SEASONAL,0,1,0,32,64
WH-00724,PLANNED,SAAS,847573,1256,16.99,355.66,519.26,101.54,28.2,,0,1,HIGH,HIGH,1,814,0,0,MEDIUM,INTERMEDIATE,99.5,0,NORMAL,0,0,1,32,64
WH-00725,LIVE_URL,ECOMMERCE,146452,278,13.26,61.44,237.77,19.15,40.7,81.5,1,0,MEDIUM,HIGH,0,0,0,0,STABLE,ADVANCED,99.5,0,EVENT_DRIVEN,0,0,0,8,16
WH-00726,PLANNED,SAAS,317084,1847,11.94,367.55,433.71,152.37,84.8,,0,0,MEDIUM,HIGH,1,1172,0,0,RAPID,INTERMEDIATE,99.95,1,NORMAL,0,0,0,32,64
WH-00727,LIVE_URL,SAAS,28291,67,19.51,21.79,29.63,27.04,64.4,68.2,1,1,HIGH,HIGH,0,0,1,0,RAPID,INTERMEDIATE,99.9,0,WEEKEND,0,0,1,2,8
WH-00728,NEW_IDEA,ECOMMERCE,22145,152,10.65,26.98,45.6,64.34,175.8,,0,0,HIGH,HIGH,0,0,1,0,SLOW,INTERMEDIATE,99.9,0,WEEKEND,0,0,1,2,8
WH-00729,NEW_IDEA,SAAS,16682,29,8.23,3.98,7.16,12.71,78.5,,0,1,HIGH,HIGH,1,10,1,0,SLOW,INTERMEDIATE,99.99,1,SEASONAL,0,0,1,2,8
WH-00730,LIVE_URL,SAAS,533166,3568,18.94,1126.3,2376.49,296.31,136.4,92.2,1,0,HIGH,HIGH,1,929,0,0,RAPID,BEGINNER,99.9,0,EVENT_DRIVEN,1,1,0,32,64
WH-00731,NEW_IDEA,API_SERVICE,22840,660,28.98,318.78,921.27,116.65,138.3,,0,0,HIGH,VERY_HIGH,0,0,1,0,RAPID,ADVANCED,99.99,1,SEASONAL,0,1,1,32,64
WH-00732,PLANNED,MARKETPLACE,479305,3757,16.42,1028.17,3454.64,566.03,39.0,,0,1,MEDIUM,HIGH,1,1409,0,1,SLOW,INTERMEDIATE,99.9,0,SEASONAL,0,0,0,32,64
WH-00733,NEW_IDEA,PORTFOLIO,7652,40,1.83,1.22,1.85,8.0,44.7,,0,1,LOW,LOW,0,0,0,0,RAPID,ADVANCED,99.9,0,EVENING,0,0,0,1,4
WH-00734,NEW_IDEA,SAAS,684108,64,14.88,15.87,29.05,35.14,188.3,,0,1,HIGH,HIGH,1,16,1,0,STABLE,BEGINNER,99.95,1,BUSINESS_HOURS,0,0,1,2,8
WH-00735,LIVE_URL,COMMUNITY,5031,91,4.67,7.08,9.85,19.35,219.4,70.9,1,0,HIGH,MEDIUM,0,0,0,0,STABLE,BEGINNER,99.5,0,NORMAL,0,0,1,2,8
WH-00736,NEW_IDEA,API_SERVICE,1469126,6586,26.59,2918.7,4290.48,504.44,104.1,,0,0,MEDIUM,VERY_HIGH,0,0,0,0,MEDIUM,ADVANCED,99.9,0,BUSINESS_HOURS,0,0,0,32,64
WH-00737,NEW_IDEA,API_SERVICE,533999,5875,28.72,2812.17,3965.15,513.76,27.6,,0,0,MEDIUM,VERY_HIGH,0,0,0,0,MEDIUM,BEGINNER,99.99,1,NORMAL,0,1,0,32,64
WH-00738,PLANNED,SAAS,137519,3555,23.19,1374.01,1951.09,385.96,130.6,,0,0,VERY_HIGH,HIGH,0,0,1,0,RAPID,ADVANCED,99.95,1,NORMAL,0,1,0,32,64
WH-00739,PLANNED,NEWS,1132163,225,8.01,30.04,46.56,31.27,91.3,,0,0,MEDIUM,MEDIUM,0,0,0,0,SLOW,ADVANCED,99.5,0,EVENING,0,0,0,1,8
WH-00740,LIVE_URL,COMMUNITY,4670,40,12.43,8.29,14.92,93.16,478.8,58.4,1,0,MEDIUM,MEDIUM,1,23,0,1,MEDIUM,BEGINNER,99.9,0,WEEKEND,0,0,0,2,8
